id,cat.number,cat.age,bw,pure.mixed,breed,pedigree,hair.length,sex,neuter.status,neutering.age,cat.source,council.registered,insured,last.flea.tx,bcs.owner,bcs.owner.fig,bcs.vet,bw.monitoring,feeding.frq,feeding.frq.bi,leftover,frq.dry,frq.canned,frq.wet,frq.homemade,frq.humanfood,frq.snack,fre.major,fre.major.cat,quant.no.rule,quant.vet,quant.package,quant.cat.eats,quant.more.than.cat,quant.cat.bw,quant.cat.bcs,quant.experience,quant.breeder.carer,quant.web,neighbour.food,beg.food,give.in.beg,indoor,yard,street,hunt.old,hunt.new,hunt.bi,prey.bird,prey.l.mammal,prey.s.mammal,prey.insect,prey.lizard.frog,prey,night,rt.cubby.cute,rt.fat.cute,rt.chubby.happy,rt.fat.happy,rt.chubby.dz,rt.fat.dz,rt.chubby.fine,rt.fat.fine,rt.happy.than.fit,rt.chubby.unhealth,rt.fat.unhealth,rt.control.bw,rt.chubby.qol,rt.fat.qol,purpose.for.getting.cat,benefit.human.wp,benefit.human.wop,benefit.aniaml.wp,benefit.aniaml.wop,benefit.pest.wp,benefit.pest.wop,benefit.show.wp,benefit.show.wop,benefit.mental,benefit.none,benefit.other,benefit.sum,frq.patting,frq.play,frq.same.space,time.w.cat,satisfication,closeness,vet.health.check,vet.shot,vet.sick,vet.chronic.ill,vet.deworm.flea,vet.none.ill,vet.boarding,vet.sum,gender,live.in.aus,live.in.aus.bi,urban.rural,state,home.type,age.range,household,education,prof.no.aniaml,prof.vet,prof.ngo,prof.pet,prof.livestocks,prof.wildlife,prof.captive.wild,prof.other,prof.cat,q.source
776,1,8,5.5,1,Mixed,1,2,1,2,3,shelter,1,1,3,4,4,4,2,2,1,1,2,3,1,1,1,2,can,wet,0,1,0,0,0,0,0,0,0,0,1,2,2,4,1,1,0,6,2,0,0,0,1,0,s,1,-2,-4,-2,-4,-1,-4,-2,-4,d,2,-2,-1.5,-2,-4,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,1,0,2,0,0,0,0,3,1,1,1,,,3,4,c.wo.d.c,5,0,0,0,0,0,0,0,0,0,RSPCA
777,1,5,5.6,1,Mixed,1,1,2,2,4,shelter,2,1,2,3,3,0,3,2,1,2,2,2,4,1,1,2,wet,wet,0,0,1,0,0,1,0,0,0,0,1,2,2,3,4,2,1,1,1,0,0,0,0,0,nh,4,0,0,0,0,1,2,0,-2,a,1,0,-3,0,0,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,5,2,0,1,0,0,0,0,3,2,2,2,1,1,3,1,m.f,1,,,,,,,,,,social.m
778,3,3,8.5,1,Mixed,1,1,1,2,2,street,2,1,1,4,4,4,3,2,1,2,2,3,3,1,2,3,can.wet,wet,1,0,0,0,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,0,0,0,0,0,2,1,0,n,0,0,0,0,0,no.specic,1,1,0,0,0,0,0,0,0,0,0,1,4,3,3,10,5,5,1,0,1,0,0,0,0,2,2,1,1,,,3,4,c.wo.d.c,1,,,,,,,,,,
779,2,4,7,1,Mixed,1,1,2,2,0,shelter,2,1,0,4,4,4,2,5,2,2,4,1,1,1,1,1,dry,dry,0,0,0,0,1,0,0,0,0,0,1,2,4,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,-1,-2,1,0,0,-2,n,-1,-4,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,5,5,1,1,1,1,2,2,1,9,1,2,2,2,1,3,2,c.wo.d.c,2,1,1,0,0,0,0,0,0,1,RSPCA
780,1,9,5,1,Mixed,1,2,2,2,2,shelter,1,1,3,4,4,0,1,5,2,2,4,,,,,,dry,dry,0,0,1,0,1,0,0,0,0,0,4,3,3,3,2,2,2,2,2,1,1,1,0,0,ls,0,-2,-4,0,0,0,0,-1,-2,n,-1,-2,-1.5,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,5,5,0,0,1,0,0,0,0,1,1,2,2,1,3,3,6,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
781,1,5,4.2,1,Mixed,1,1,2,2,1,shelter,2,1,1,3,3,3,2,2,1,3,2,,3,1,1,2,wet,wet,0,1,1,0,0,0,0,0,0,0,2,2,3,3,2,2,3,3,2,0,0,0,1,1,s,1,1,2,0,-2,1,0,1,-2,a,1,2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,5,5,2,1,0,0,0,0,0,3,1,2,2,2,4,3,2,s.h,5,0,0,0,0,0,0,0,0,0,social.m
782,1,3,5.5,1,Mixed,1,1,2,2,1,street,2,1,1,3,3,0,3,2,1,2,4,,,,,,dry,dry,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,1,4,4,2,0,0,0,1,0,s,1,0,0,0,-2,1,2,0,-2,d,0,-2,-1.5,0,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,3,2,3,8,4,4,0,1,2,0,0,0,0,3,1,2,2,2,1,2,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
783,1,10,7,1,Mixed,1,1,2,2,2,shelter,1,1,5,3,4,4,1,4,1,1,3,3,,,,2,dry.can,dry.wet,1,0,0,0,0,0,0,0,0,0,1,3,2,2,3,,2,2,2,0,0,1,0,0,s,1,-1,-2,0,-2,0,0,-1,-4,d,0,-2,-1.5,-2,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,5,0,0,1,0,0,0,2,3,1,2,2,2,1,3,6,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,social.m
784,1,8,5,2,Ragdoll,1,3,1,2,2,friend,1,1,1,3,3,0,1,1,1,3,4,,,,,,dry,dry,0,0,0,1,0,0,0,0,0,0,2,1,1,4,3,,1,1,1,0,0,0,0,0,nh,1,-2,-4,-1,-4,1,4,-2,-4,sd,0,-4,1.5,-2,-4,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,4,0,1,2,0,0,0,0,3,2,2,2,1,6,3,5,s.ps,2,0,0,0,0,0,0,0,0,0,social.m
785,1,8,4,1,Mixed,1,2,2,2,1,shelter,2,2,2,3,4,0,3,2,1,1,3,1,3,2,1,2,dry.wet,dry.wet,0,0,1,0,0,0,0,0,0,0,1,3,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-2,-2,-2,0,-2,n,1,2,-3,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
786,7,4,NA,1,Mixed,1,1,2,2,2,shelter,2,1,2,3,3,0,1,5,2,2,3,1,1,1,2,2,dry,dry,1,0,0,0,0,0,0,0,0,0,2,1,4,3,3,2,0,6,2,0,0,1,0,0,s,0,-2,-4,-2,-4,0,0,-1,-4,sd,-1,-2,-1.5,-2,-4,rescue,1,1,0,0,0,0,0,0,0,0,0,1,3,3,4,10,4,4,0,1,2,0,0,0,0,3,1,2,2,,,3,4,p.w.d.c,7,0,0,0,0,0,0,0,0,0,RSPCA
787,5,2,4,1,Mixed,1,1,1,2,3,friend,2,1,1,3,4,0,2,3,1,2,2,3,1,1,1,1,can,wet,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,1,1,6,2,0,0,0,1,0,s,1,1,2,0,2,1,-2,0,0,a,-1,-2,-1.5,-1,2,no.specic,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,7,4,2,2,1,0,0,0,0,0,3,1,2,2,2,1,3,4,c.w.d.c,3,1,1,0,0,0,1,0,0,1,survey.m
788,2,3,3,1,Mixed,1,3,1,2,2,web,2,1,3,3,2,0,1,2,1,3,3,2,1,1,1,2,dry,dry,0,0,0,0,0,0,1,0,0,0,1,2,2,3,3,3,1,1,1,0,0,0,0,0,nh,5,-2,-4,-2,-4,-1,-4,-2,-4,d,-2,-4,-3,-2,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,5,0,2,1,0,0,0,0,3,1,1,1,,,2,2,c.w.d.c,3,1,0,1,0,0,0,0,0,1,RSPCA
789,3,7,4,1,Mixed,1,1,1,2,3,street,2,1,1,2,,2,2,3,1,1,2,2,2,3,1,2,home,wet,0,1,0,1,0,0,1,0,0,0,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
790,2,1,6,1,Mixed,1,3,1,2,1,shelter,2,1,1,3,3,3,3,2,1,2,2,3,3,1,1,2,can.wet,wet,0,1,1,0,0,0,0,0,0,0,1,1,1,4,1,1,5,5,2,0,0,0,1,0,s,1,0,0,0,0,0,0,0,-2,sa,0,0,-1.5,-1,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,4,4,12,5,5,2,0,1,0,0,0,0,3,1,2,2,2,5,2,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
791,2,15,6.5,1,Mixed,1,1,2,2,2,shelter,2,1,1,3,3,4,2,3,1,3,3,2,1,1,1,1,dry,dry,0,1,0,1,0,0,0,0,0,0,1,2,2,3,2,2,1,1,1,0,0,0,0,0,nh,3,0,0,0,-4,1,-2,0,0,sa,0,-2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,3,0,2,1,2,0,0,0,5,1,2,2,2,1,2,1,w.p,3,0,0,0,0,0,0,0,0,0,RSPCA
792,2,4,4.5,1,Mixed,1,2,2,2,0,shelter,2,1,4,3,3,3,2,3,1,3,3,1,2,1,2,2,dry,dry,1,0,0,0,0,0,1,0,0,0,1,2,2,4,1,1,1,6,2,0,0,0,1,0,s,1,-1,-4,-1,-4,0,0,-1,-2,d,-1,-2,-1.5,-2,-4,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,4,3,4,11,5,5,0,2,1,0,0,0,0,3,1,2,2,2,3,1,3,p.w.d.c,2,0,0,0,0,0,0,0,0,0,social.m
793,1,6,4.5,2,Ragdoll,2,2,2,2,3,street,2,1,4,3,3,3,2,2,1,3,3,1,3,1,1,1,dry.wet,dry.wet,0,0,0,1,0,0,0,0,0,0,1,2,2,4,3,,1,6,2,1,0,1,1,0,ls,1,-1,-2,-1,-2,-1,-2,-1,-2,a,1,-2,-3,-1,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,3,1,4,8,5,5,1,0,2,0,0,0,0,3,1,2,2,2,3,3,6,w.p,1,0,0,0,0,0,0,0,0,0,RSPCA
794,1,0.25,0.9,2,Ragdoll,1,3,1,1,,breeder,2,2,1,3,,3,1,3,1,2,2,3,3,2,1,1,can.wet,wet,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
795,2,13,4.9,2,Siberian,1,3,2,2,0,shelter,2,1,2,3,3,0,2,2,1,3,3,3,,,,,dry.can,dry.wet,0,0,0,0,0,1,0,0,0,0,1,2,2,4,2,1,1,6,2,0,0,0,1,0,s,1,0,4,-1,-2,-1,-2,-1,-2,n,-2,-4,-1.5,-1,0,no.specic,1,1,1,1,1,1,0,0,0,0,0,3,4,2,4,10,5,5,1,1,1,1,0,0,1,5,1,2,2,2,1,3,3,c.wo.d.c,7,0,0,0,0,0,0,0,0,0,RSPCA
796,1,19,6,1,Mixed,1,3,1,2,2,shelter,1,1,1,3,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
797,1,17,5,1,Mixed,1,1,2,2,1,shelter,1,1,1,2,2,2,3,2,1,2,2,2,2,1,1,1,pan,pan,0,0,0,1,0,0,0,0,0,0,1,1,1,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,0,0,0,0,0,0,0,n,0,0,-1.5,0,0,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,5,5,1,1,1,1,0,0,0,4,,,,,,,5,,,,,,,,,,,,
798,1,10,6,2,Domestic Shorthair,1,1,2,2,1,shelter,2,2,2,3,3,0,2,1,1,2,2,3,1,1,1,1,can,wet,0,1,0,0,0,1,0,0,0,0,1,2,2,4,3,1,2,2,2,0,0,0,1,0,s,1,-1,-2,-1,-2,2,2,1,-2,a,2,2,-1.5,-1,0,companion.h,1,0,0,0,1,1,0,0,0,0,0,1,3,2,4,9,5,5,0,1,0,0,0,2,0,3,1,2,2,2,4,3,2,w.p,3,0,0,0,0,0,0,0,0,0,social.m
799,2,9,5,1,Mixed,1,2,1,2,1,shelter,2,1,1,3,3,3,1,1,1,1,3,2,1,1,1,2,dry,dry,0,1,1,0,0,1,0,0,0,0,1,1,1,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,-2,0,-2,0,-2,0,-2,d,1,-2,-1.5,0,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,5,1,1,1,1,2,2,2,10,1,2,2,1,3,3,4,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,social.m
800,1,16,NA,1,Mixed,1,1,1,2,3,street,2,1,2,3,3,0,1,3,1,2,3,3,3,1,2,2,dry.can.wet,dry.wet,0,0,0,1,0,0,0,0,0,0,4,2,2,3,2,2,2,2,2,0,0,0,1,0,s,1,1,0,-1,0,1,2,1,0,n,1,0,-1.5,-1,-2,cat.came,1,1,1,1,0,0,0,0,0,0,0,2,3,2,3,8,5,5,1,0,1,0,0,0,0,2,1,2,2,2,1,3,2,w.p,2,0,0,0,0,0,0,0,0,0,RSPCA
801,2,4,4,1,Mixed,1,3,2,2,0,shelter,1,1,2,3,3,0,1,2,1,2,3,3,,,,,dry.can,dry.wet,0,0,1,0,0,0,0,0,0,0,2,1,1,3,3,2,2,2,2,1,0,0,0,0,l,4,0,-2,-1,0,1,2,0,-2,n,0,2,-1.5,0,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,4,4,1,0,2,0,0,0,0,3,1,2,2,1,1,3,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
802,2,0.75,11,2,Domestic Medium Hair,1,2,2,2,1,shelter,2,1,1,3,3,3,2,2,1,1,3,2,2,1,2,2,dry,dry,0,1,0,0,0,0,0,0,0,0,2,2,2,3,4,4,3,3,2,0,0,0,1,0,s,5,0,0,-1,-2,1,2,0,0,n,1,2,0,0,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,4,1,2,0,0,0,0,0,3,1,2,2,2,4,3,1,w.p,1,0,0,0,0,0,0,0,0,0,social.m
803,3,15,5,2,Burmilla,1,1,1,2,2,breeder,2,2,4,3,4,3.5,4,2,1,2,3,2,1,1,1,2,dry,dry,0,1,1,0,0,0,0,0,0,0,1,3,2,4,3,1,1,6,2,0,0,0,1,0,s,1,-1,-2,-1,-2,2,4,-1,-4,d,-2,-4,-3,-2,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,4,10,5,5,1,1,1,0,0,0,0,3,1,2,2,2,1,1,3,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,RSPCA
804,1,6,8,1,Mixed,1,1,1,2,4,web,1,1,5,3,3,4,1,1,1,1,3,1,3,1,1,1,dry.wet,dry.wet,1,0,0,0,0,0,0,0,0,0,2,2,4,3,3,3,4,4,2,1,0,1,0,0,ls,5,-1,-2,0,0,1,0,0,0,n,1,0,0,-1,-2,pest.control,1,1,0,0,1,0,0,0,0,0,0,1,2,1,2,5,3,3,1,1,0,0,1,0,0,3,1,2,2,1,8,3,2,c.w.d.c,2,0,0,0,0,0,0,0,0,0,RSPCA
805,1,5,6.2,1,Mixed,1,1,2,2,0,shelter,2,1,2,4,4,3.5,3,2,1,1,3,1,2,1,1,1,dry,dry,0,1,0,0,0,0,1,0,0,0,1,2,1,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,2,-1,-2,1,2,1,-2,d,1,0,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,4,10,5,5,0,1,2,0,0,0,0,3,1,2,2,2,3,3,1,w.p,3,1,0,1,0,0,0,0,0,1,RSPCA
806,1,4,4.5,1,Mixed,1,1,2,2,3,petshop,1,2,4,4,4,0,2,5,2,3,3,3,2,1,2,2,dry.can,dry.wet,0,0,0,1,0,0,0,0,0,0,1,1,1,4,1,1,3,3,2,0,0,0,1,0,s,1,1,2,0,0,0,0,0,-2,n,0,-2,-1.5,1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,2,2,1,0,2,0,2,9,1,2,2,2,5,1,3,s.ps,2,0,0,0,0,0,0,0,0,0,social.m
807,1,0.75,3,1,Mixed,1,1,2,2,1,shelter,2,1,1,3,0,3,3,2,1,2,2,1,3,1,2,2,wet,wet,0,1,1,0,0,0,0,0,0,0,1,1,1,4,1,1,3,3,2,0,0,0,1,0,s,1,0,0,0,-2,1,2,0,0,d,1,2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,1,1,1,1,1,2,2,9,1,1,1,,,1,2,c.wo.d.c,5,0,0,0,0,0,0,0,0,0,RSPCA
808,1,11,10,1,Mixed,1,3,2,2,5,street,1,1,3,3,3,0,1,2,1,2,2,3,2,1,2,1,can,wet,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,1,1,1,0,0,0,0,0,nh,3,0,-2,1,2,-1,-2,0,-2,d,-1,-2,-1.5,-1,-2,companion.h,1,0,0,0,1,1,0,0,0,0,0,1,3,2,3,8,5,5,0,0,1,2,0,0,0,3,,,,,,,2,,,,,,,,,,,,
809,3,7,5,1,Mixed,1,3,1,2,,shelter,1,1,1,3,3,0,1,4,1,4,3,2,1,1,1,2,dry,dry,0,0,0,1,1,0,0,0,0,0,1,1,1,4,1,1,3,3,2,0,0,1,1,0,s,1,0,0,-1,-4,0,-2,-1,-2,d,-1,-4,-3,-1,-4,companion.h,1,0,0,0,1,1,0,0,0,0,0,1,3,3,3,9,5,5,1,2,1,2,1,2,2,11,2,1,1,,,3,1,w.p,1,1,0,0,0,1,0,0,0,0,social.m
810,3,4,4,1,Mixed,1,3,1,1,2,mycat,1,1,1,3,3,0,2,2,1,1,2,3,1,1,2,1,can,wet,0,1,1,0,0,0,1,0,0,0,3,2,2,3,2,2,3,3,2,1,0,1,0,0,ls,3,0,0,-1,-2,-1,-2,-1,-4,d,-2,-4,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,2,4,9,5,5,0,1,2,0,0,0,0,3,1,1,1,,,,4,p.w.d.c,3,0,0,0,0,0,0,0,0,0,social.m
811,2,12,15,1,Mixed,1,3,2,2,0,shelter,2,1,1,3,4,3,2,3,1,1,2,1,3,1,1,2,wet,wet,0,0,0,1,0,0,0,0,0,0,1,3,2,3,2,1,1,6,2,0,0,0,1,0,s,1,-2,-4,-1,-2,1,0,-1,-2,d,-2,-4,-1.5,-2,-2,no.specic,1,1,0,0,0,0,0,0,0,0,0,1,4,4,4,12,5,5,1,2,1,0,0,0,2,6,1,2,2,2,6,3,2,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,social.m
812,8,13,10,1,Mixed,1,3,1,2,2,street,1,1,2,4,4,0,1,2,1,1,3,2,2,1,1,1,dry,dry,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,1,1,6,2,0,0,0,1,0,s,1,0,0,0,0,2,4,0,0,n,-2,-4,0,-2,0,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,8,5,5,0,2,1,0,0,0,0,3,1,2,2,2,8,3,4,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,social.m
813,2,14,6,1,Mixed,1,2,1,2,1,petshop,2,1,1,4,4,4,3,2,1,2,3,3,,,,2,dry.can,dry.wet,0,1,0,0,0,0,0,0,0,0,1,3,3,4,2,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-4,-1,-2,-1,-4,n,1,-4,-3,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,2,3,8,5,5,0,1,1,0,0,0,0,2,1,2,2,2,1,3,5,w.p,2,0,0,0,0,0,0,0,0,0,social.m
814,2,3,4,1,Mixed,1,2,1,2,3,shelter,2,1,1,3,3,3,2,3,1,2,3,1,2,1,1,1,dry,dry,0,0,0,0,0,1,0,0,0,0,1,2,2,4,2,1,1,6,2,0,0,0,1,0,s,1,-1,-2,-1,-2,0,-2,-2,-4,d,-1,-2,-3,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,2,1,0,0,0,0,0,3,1,2,2,2,6,3,2,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,RSPCA
815,2,2,4,1,Mixed,1,2,2,2,1,shelter,2,1,1,3,3,0,2,2,1,1,3,1,2,1,1,1,dry,dry,0,1,1,0,0,1,0,0,0,0,1,2,2,2,3,2,2,2,2,1,0,0,0,0,l,5,-2,-2,-2,-2,-2,-4,-2,-4,sd,-2,-4,-3,-2,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,11,5,5,1,2,1,1,2,2,2,11,1,2,2,1,3,3,1,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,RSPCA
816,1,6,4.5,1,Mixed,1,2,1,2,3,friend,1,1,3,3,3,0,3,2,1,1,3,2,1,1,1,2,dry,dry,0,1,1,0,0,0,1,0,0,0,1,2,1,4,2,1,3,3,2,0,0,0,1,0,s,1,-1,-4,-1,-4,0,0,-1,-4,d,-1,-4,-1.5,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,9,5,5,1,2,0,0,0,0,0,3,1,2,2,2,4,2,2,c.wo.d.c,5,0,0,0,0,0,0,0,0,0,RSPCA
817,2,1,4,1,Mixed,1,2,2,2,2,street,1,1,2,3,2,3,3,5,2,4,4,1,1,1,1,1,dry,dry,0,0,0,1,0,0,0,0,0,0,1,1,1,3,3,2,4,4,2,1,0,0,0,1,ls,5,-2,-4,-2,-4,-1,0,-2,-4,d,-1,-4,-3,-1,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,2,4,10,5,5,0,1,2,0,0,0,0,3,1,2,2,1,1,3,2,c.wo.d.c,3,1,0,0,1,0,0,0,0,1,RSPCA
818,1,7,15,1,Mixed,1,2,1,2,1,shelter,2,1,2,4,5,0,2,2,1,2,3,3,1,1,2,1,dry.can,dry.wet,0,0,0,1,0,0,0,0,0,0,4,2,2,3,3,0,0,6,2,1,1,1,1,0,ls,5,1,-2,1,-2,1,0,1,-2,a,0,0,-1.5,1,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,2,1,4,7,4,4,0,2,1,0,0,0,0,3,1,2,2,1,3,3,2,p.w.d.c,6,0,0,0,0,0,0,0,0,0,RSPCA
819,3,5,4,1,Mixed,1,1,1,2,1,shelter,2,1,1,3,4,0,3,2,1,2,3,,3,,,2,dry.wet,dry.wet,0,0,1,0,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,0,0,0,0,2,4,-1,2,d,1,0,-1.5,0,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,3,10,5,5,0,2,0,1,0,0,0,3,1,2,2,2,3,3,4,p.w.i.c,1,0,0,0,0,0,0,0,0,0,social.m
820,1,11,5,1,Mixed,1,2,2,2,4,shelter,2,1,2,4,4,3,4,4,1,1,3,2,1,1,1,2,dry,dry,1,0,0,0,0,0,0,0,0,0,1,4,2,3,2,1,1,1,1,0,0,0,0,0,nh,1,-1,0,-1,-2,1,2,0,-2,d,-1,-2,-1.5,1,0,no.specic,1,1,0,0,0,0,0,0,0,0,0,1,3,3,2,8,5,5,1,2,0,0,0,0,0,3,1,2,2,2,1,1,4,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,social.m
821,2,0.25,3,2,Domestic Shorthair,1,1,1,2,2,shelter,2,2,1,3,2,3,2,2,1,2,3,1,2,3,1,2,dry.home,dry.wet,0,1,1,1,0,1,0,0,0,0,1,1,1,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,0,-1,-2,0,-2,0,-2,d,0,-2,-3,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,4,3,4,11,5,5,0,2,1,0,0,0,0,3,1,2,2,2,3,1,1,c.wo.d.c,3,1,0,0,0,0,0,0,1,0,RSPCA
822,2,2,6,1,Mixed,1,3,2,2,2,petshop,1,1,2,4,4,4,2,2,1,2,3,3,1,1,1,1,dry.can,dry.wet,0,1,0,1,0,1,1,0,0,0,1,3,3,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,1,0,0,0,-1,-4,d,0,0,-1.5,-2,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,5,0,2,1,0,0,0,0,3,1,2,2,2,6,3,1,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
823,4,3,3,1,Mixed,1,1,1,2,1,shelter,2,1,4,3,2,3,2,1,1,1,2,3,1,1,1,1,can,wet,0,0,0,0,0,0,1,0,0,0,4,2,1,3,3,2,5,5,2,1,1,1,0,0,ls,5,-1,-2,0,0,-1,-2,-1,-4,a,-1,-4,-3,0,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,4,4,0,0,1,2,0,0,0,3,1,2,2,1,3,3,3,s.ps,3,0,0,0,0,0,0,0,0,0,social.m
824,2,4,5,1,Mixed,1,1,2,2,1,shelter,2,1,1,4,4,0,2,2,1,2,3,3,3,1,1,1,dry.can.wet,dry.wet,0,0,1,0,0,0,0,0,0,0,1,3,3,4,3,1,2,2,2,0,0,0,1,1,s,4,1,2,-1,-2,1,2,-1,-2,a,-1,-2,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,3,10,5,5,1,1,1,0,2,0,0,5,1,2,2,2,6,3,2,s.h,3,0,0,0,0,0,0,0,0,0,RSPCA
825,2,9,4,1,Mixed,1,3,1,2,2,friend,2,1,1,3,3,0,2,2,1,3,2,2,2,2,1,1,pan,pan,0,1,0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,0,-1,-2,1,0,0,0,d,-1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,1,4,3,3,10,5,5,1,2,1,0,0,0,0,4,1,2,2,1,1,3,6,p.w.i.c,2,0,0,0,0,0,0,0,0,0,social.m
826,1,5,NA,1,Mixed,1,1,2,2,2,friend,2,1,5,3,3,0,3,2,1,3,3,1,3,1,1,1,dry.wet,dry.wet,0,0,0,1,0,0,0,0,0,0,1,2,3,4,1,1,1,6,2,0,0,0,1,0,s,1,1,2,-1,-2,0,0,1,-4,n,-1,-2,-3,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,4,2,4,10,5,5,2,1,1,0,0,0,0,4,1,2,2,2,3,1,3,s.ps,3,1,0,0,0,0,0,0,1,0,social.m
827,2,2,3.5,1,Mixed,1,3,2,2,1,shelter,2,1,2,3,3,3,2,2,1,1,3,1,2,1,1,2,dry,dry,0,0,0,1,0,0,0,0,0,0,1,1,1,4,2,1,2,2,2,0,0,0,1,0,s,1,1,2,-1,-2,0,0,-1,-2,d,0,0,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,0,2,1,0,0,0,0,3,1,2,2,2,1,3,2,s.h,3,0,0,0,0,0,0,0,0,0,RSPCA
